Detached,AgeBand,Cwi,Loft,Dg,Cond,Swi,Ashp,Gshp,Bio,Pv,Shw,Total Used Energy
0,7,1,0,0,0,0,0,0,0,1,1,1958.585222
0,7,0,1,0,0,0,0,0,0,1,1,1958.831905
0,7,1,1,0,0,0,0,0,0,1,1,1959.462032
0,7,0,0,1,0,0,0,0,0,1,1,1965.001689
0,7,1,0,1,0,0,0,0,0,1,1,1965.484217
0,7,0,1,1,0,0,0,0,0,1,1,1965.755638
0,7,1,1,1,0,0,0,0,0,1,1,1966.470629
0,7,0,0,0,0,0,1,0,0,1,1,3006.035753
0,7,1,0,0,0,0,1,0,0,1,1,2923.525468
0,7,0,1,0,0,0,1,0,0,1,1,2884.350499
0,7,1,1,0,0,0,1,0,0,1,1,2799.212253
0,7,0,0,1,0,0,1,0,0,1,1,2918.71349
0,7,1,0,1,0,0,1,0,0,1,1,2833.198136
0,7,0,1,1,0,0,1,0,0,1,1,2792.706239
0,7,1,1,1,0,0,1,0,0,1,1,2705.215403
1,10,1,0,1,1,0,0,0,0,0,0,24415.07894
1,10,1,1,1,1,0,0,0,0,0,0,24116.30513
1,10,1,0,1,0,0,1,0,0,0,0,11413.52626
1,10,1,1,1,0,0,1,0,0,0,0,11294.86343
1,10,1,0,1,0,0,0,1,0,0,0,10339.87257
1,10,1,1,1,0,0,0,1,0,0,0,10236.5358
1,10,1,0,1,0,0,0,0,1,0,0,26765.66535
1,10,1,1,1,0,0,0,0,1,0,0,26437.61089
1,10,1,0,1,1,0,0,0,0,0,1,21197.48394
1,10,1,1,1,1,0,0,0,0,0,1,20953.54817
1,10,1,0,1,0,0,1,0,0,0,1,11088.27679
1,10,1,1,1,0,0,1,0,0,0,1,10969.62297
1,10,1,0,1,0,0,0,1,0,0,1,10102.75592
1,10,1,1,1,0,0,0,1,0,0,1,9999.426708
1,10,1,0,1,0,0,0,0,1,0,1,25406.41358
1,10,1,1,1,0,0,0,0,1,0,1,25078.36242
1,10,1,0,1,1,0,0,0,0,1,0,21875.54022
1,10,1,1,1,1,0,0,0,0,1,0,21576.76641
1,10,1,0,1,0,0,1,0,0,1,0,8873.987543
1,10,1,1,1,0,0,1,0,0,1,0,8755.324715
1,10,1,0,1,0,0,0,1,0,1,0,7800.333853
1,10,1,1,1,0,0,0,1,0,1,0,7696.997085
1,10,1,0,1,0,0,0,0,1,1,0,24226.12663
1,10,1,1,1,0,0,0,0,1,1,0,23898.07217
1,10,1,0,1,1,0,0,0,0,1,1,19589.01477
1,10,1,1,1,1,0,0,0,0,1,1,19345.07899
1,10,1,0,1,0,0,1,0,0,1,1,9479.807618
1,10,1,1,1,0,0,1,0,0,1,1,9361.153793
1,10,1,0,1,0,0,0,1,0,1,1,8494.286747
1,10,1,1,1,0,0,0,1,0,1,1,8390.957535
1,10,1,0,1,0,0,0,0,1,1,1,23797.94441
1,10,1,1,1,0,0,0,0,1,1,1,23469.89324
0,8,0,1,1,0,0,0,0,0,0,0,5990.189259
0,8,1,1,1,0,0,0,0,0,0,0,5873.514103
0,8,0,1,1,0,0,1,0,0,0,0,3019.610546
0,8,1,1,1,0,0,1,0,0,0,0,2985.931703
0,8,0,1,1,0,0,0,0,0,0,1,1921.179286
0,8,1,1,1,0,0,0,0,0,0,1,1921.421883
0,8,0,1,1,0,0,1,0,0,0,1,2791.359931
0,8,1,1,1,0,0,1,0,0,0,1,2757.546133
0,8,0,1,1,0,0,0,0,0,1,0,5354.355301
0,8,1,1,1,0,0,0,0,0,1,0,5237.680145
0,8,0,1,1,0,0,1,0,0,1,0,2383.776588
0,8,1,1,1,0,0,1,0,0,1,0,2350.097744
0,8,0,1,1,0,0,0,0,0,1,1,1921.179286
0,8,1,1,1,0,0,0,0,0,1,1,1921.421883
0,8,0,1,1,0,0,1,0,0,1,1,2791.359931
0,8,1,1,1,0,0,1,0,0,1,1,2757.546133
0,6,1,0,1,0,0,0,0,0,0,0,15148.43316
0,6,1,1,1,0,0,0,0,0,0,0,14308.61739
0,6,1,0,1,0,0,1,0,0,0,0,5624.697189
0,6,1,1,1,0,0,1,0,0,0,0,5374.648372
0,6,1,0,1,1,0,0,0,0,0,0,11049.86786
0,6,1,1,1,1,0,0,0,0,0,0,10481.96892
0,6,1,0,1,0,0,0,0,0,0,1,11916.18164
0,6,1,1,1,0,0,0,0,0,0,1,11213.07346
0,6,1,0,1,0,0,1,0,0,0,1,5392.960665
0,6,1,1,1,0,0,1,0,0,0,1,5142.781867
0,6,1,0,1,1,0,0,0,0,0,1,10125.4365
0,6,1,1,1,1,0,0,0,0,0,1,9555.567853
0,6,1,0,1,0,0,0,0,0,1,0,13726.07627
0,6,1,1,1,0,0,0,0,0,1,0,12886.2605
0,6,1,0,1,0,0,1,0,0,1,0,4202.3403
0,6,1,1,1,0,0,1,0,0,1,0,3952.291482
0,6,1,0,1,1,0,0,0,0,1,0,9627.510972
0,6,1,1,1,1,0,0,0,0,1,0,9059.612028
0,6,1,0,1,0,0,0,0,0,1,1,11182.27728
0,6,1,1,1,0,0,0,0,0,1,1,10479.1691
0,6,1,0,1,0,0,1,0,0,1,1,4659.05631
0,6,1,1,1,0,0,1,0,0,1,1,4408.877513
0,6,1,0,1,1,0,0,0,0,1,1,9391.532149
0,6,1,1,1,1,0,0,0,0,1,1,8821.663498
0,5,1,0,1,1,0,0,0,0,0,0,16954.44052
0,5,1,1,1,1,0,0,0,0,0,0,16580.90461
0,5,1,0,1,0,0,1,0,0,0,0,8436.339725
0,5,1,1,1,0,0,1,0,0,0,0,8286.220402
0,5,1,0,1,1,0,0,0,0,0,1,13958.07609
0,5,1,1,1,1,0,0,0,0,0,1,13647.83988
0,5,1,0,1,0,0,1,0,0,0,1,8149.418301
0,5,1,1,1,0,0,1,0,0,0,1,7999.266187
0,5,1,0,1,1,0,0,0,0,1,0,15645.83718
0,5,1,1,1,1,0,0,0,0,1,0,15272.30127
0,5,1,0,1,0,0,1,0,0,1,0,7127.736384
0,5,1,1,1,0,0,1,0,0,1,0,6977.61706
0,5,1,0,1,1,0,0,0,0,1,1,13479.16604
0,5,1,1,1,1,0,0,0,0,1,1,13168.92983
0,5,1,0,1,0,0,1,0,0,1,1,7670.508258
0,5,1,1,1,0,0,1,0,0,1,1,7520.356145
0,6,0,0,1,0,0,0,0,0,0,0,5078.582915
0,6,1,0,1,0,0,0,0,0,0,0,4504.358166
0,6,0,0,1,0,0,1,0,0,0,0,3149.534039
0,6,1,0,1,0,0,1,0,0,0,0,2971.95855
0,6,1,1,1,1,0,0,0,0,0,0,23547.82148
0,6,1,1,1,0,0,1,0,0,0,0,8337.562555
0,6,1,1,1,1,0,0,0,0,0,1,17505.21661
0,6,1,1,1,0,0,1,0,0,0,1,8123.385357
0,6,1,1,1,1,0,0,0,0,1,0,20813.36793
0,6,1,1,1,0,0,1,0,0,1,0,5603.109
0,6,1,1,1,1,0,0,0,0,1,1,15459.21559
0,6,1,1,1,0,0,1,0,0,1,1,6077.384337
0,2,0,0,1,0,0,0,0,0,0,0,21985.6253
0,2,0,0,1,0,1,0,0,0,0,0,18217.85393
0,2,0,1,1,0,0,0,0,0,0,0,21693.2846
0,2,0,1,1,0,1,0,0,0,0,0,17897.00102
0,2,0,0,1,0,0,1,0,0,0,0,8912.486273
0,2,0,0,1,0,1,1,0,0,0,0,7730.663991
0,2,0,1,1,0,0,1,0,0,0,0,8822.772145
0,2,0,1,1,0,1,1,0,0,0,0,7627.230335
0,2,0,0,1,0,0,0,1,0,0,0,8075.029266
0,2,0,0,1,0,1,0,1,0,0,0,7045.867637
0,2,0,1,1,0,0,0,1,0,0,0,7996.902161
0,2,0,1,1,0,1,0,1,0,0,0,6955.79801
0,2,0,0,1,0,0,0,0,1,0,0,20402.43064
0,2,0,0,1,0,1,0,0,1,0,0,17088.03847
0,2,0,1,1,0,0,0,0,1,0,0,20147.03218
0,2,0,1,1,0,1,0,0,1,0,0,16802.91558
0,2,0,0,1,1,0,0,0,0,0,0,17620.95482
0,2,0,0,1,1,1,0,0,0,0,0,14992.44291
0,2,0,1,1,1,0,0,0,0,0,0,17421.03963
0,2,0,1,1,1,1,0,0,0,0,0,14762.84717
0,2,0,0,1,0,0,0,0,0,0,1,17070.73747
0,2,0,0,1,0,1,0,0,0,0,1,14444.18106
0,2,0,1,1,0,0,0,0,0,0,1,16871.03423
0,2,0,1,1,0,1,0,0,0,0,1,14214.64065
0,2,0,0,1,0,0,1,0,0,0,1,8700.163766
0,2,0,0,1,0,1,1,0,0,0,1,7518.316784
0,2,0,1,1,0,0,1,0,0,0,1,8610.458652
0,2,0,1,1,0,1,1,0,0,0,1,7414.861386
0,2,0,0,1,0,0,0,1,0,0,1,7926.096361
0,2,0,0,1,0,1,0,1,0,0,1,6896.908208
0,2,0,1,1,0,0,0,1,0,0,1,7847.976813
0,2,0,1,1,0,1,0,1,0,0,1,6806.819053
0,2,0,0,1,0,0,0,0,1,0,1,19447.00121
0,2,0,0,1,0,1,0,0,1,0,1,16132.24835
0,2,0,1,1,0,0,0,0,1,0,1,19191.59912
0,2,0,1,1,0,1,0,0,1,0,1,15847.05212
0,2,0,0,1,1,0,0,0,0,0,1,16769.62159
0,2,0,0,1,1,1,0,0,0,0,1,14138.43953
0,2,0,1,1,1,0,0,0,0,0,1,16569.56606
0,2,0,1,1,1,1,0,0,0,0,1,13908.50109
0,2,0,0,1,0,0,0,0,0,1,0,20053.51906
0,2,0,0,1,0,1,0,0,0,1,0,16285.74769
0,2,0,1,1,0,0,0,0,0,1,0,19761.17836
0,2,0,1,1,0,1,0,0,0,1,0,15964.89478
0,2,0,0,1,0,0,1,0,0,1,0,6980.380033
0,2,0,0,1,0,1,1,0,0,1,0,5798.557751
0,2,0,1,1,0,0,1,0,0,1,0,6890.665905
0,2,0,1,1,0,1,1,0,0,1,0,5695.124095
0,2,0,0,1,0,0,0,1,0,1,0,6142.923026
0,2,0,0,1,0,1,0,1,0,1,0,5113.761397
0,2,0,1,1,0,0,0,1,0,1,0,6064.795921
0,2,0,1,1,0,1,0,1,0,1,0,5023.69177
0,2,0,0,1,0,0,0,0,1,1,0,18470.3244
0,2,0,0,1,0,1,0,0,1,1,0,15155.93223
0,2,0,1,1,0,0,0,0,1,1,0,18214.92594
0,2,0,1,1,0,1,0,0,1,1,0,14870.80934
0,2,0,0,1,1,0,0,0,0,1,0,15688.84858
0,2,0,0,1,1,1,0,0,0,1,0,13060.33667
0,2,0,1,1,1,0,0,0,0,1,0,15488.93339
0,2,0,1,1,1,1,0,0,0,1,0,12830.74093
0,2,0,0,1,0,0,0,0,0,1,1,15827.08377
0,2,0,0,1,0,1,0,0,0,1,1,13200.52735
0,2,0,1,1,0,0,0,0,0,1,1,15627.38052
0,2,0,1,1,0,1,0,0,0,1,1,12970.98695
0,2,0,0,1,0,0,1,0,0,1,1,7456.510061
0,2,0,0,1,0,1,1,0,0,1,1,6274.663079
0,2,0,1,1,0,0,1,0,0,1,1,7366.804948
0,2,0,1,1,0,1,1,0,0,1,1,6171.207681
0,2,0,0,1,0,0,0,1,0,1,1,6682.442656
0,2,0,0,1,0,1,0,1,0,1,1,5653.254503
0,2,0,1,1,0,0,0,1,0,1,1,6604.323108
0,2,0,1,1,0,1,0,1,0,1,1,5563.165348
0,2,0,0,1,0,0,0,0,1,1,1,18203.34751
0,2,0,0,1,0,1,0,0,1,1,1,14888.59464
0,2,0,1,1,0,0,0,0,1,1,1,17947.94542
0,2,0,1,1,0,1,0,0,1,1,1,14603.39841
0,2,0,0,1,1,0,0,0,0,1,1,15525.96789
0,2,0,0,1,1,1,0,0,0,1,1,12894.78583
0,2,0,1,1,1,0,0,0,0,1,1,15325.91236
0,2,0,1,1,1,1,0,0,0,1,1,12664.84739
0,5,1,0,1,1,0,0,0,0,0,0,17791.58816
0,5,1,1,1,1,0,0,0,0,0,0,17671.95443
0,5,1,0,1,0,0,1,0,0,0,0,9349.461585
0,5,1,1,1,0,0,1,0,0,0,0,9300.259744
0,5,1,0,1,1,0,0,0,0,0,1,14789.39112
0,5,1,1,1,1,0,0,0,0,0,1,14687.16134
0,5,1,0,1,0,0,1,0,0,0,1,8992.736873
0,5,1,1,1,0,0,1,0,0,0,1,8943.514287
0,5,1,0,1,1,0,0,0,0,1,0,16918.69472
0,5,1,1,1,1,0,0,0,0,1,0,16799.06099
0,5,1,0,1,0,0,1,0,0,1,0,8476.568145
0,5,1,1,1,0,0,1,0,0,1,0,8427.366304
0,5,1,0,1,1,0,0,0,0,1,1,14789.39112
0,5,1,1,1,1,0,0,0,0,1,1,14687.16134
0,5,1,0,1,0,0,1,0,0,1,1,8992.736873
0,5,1,1,1,0,0,1,0,0,1,1,8943.514287
0,4,1,0,0,0,0,0,0,0,0,0,22784.91677
0,4,1,0,1,0,0,0,0,0,0,0,20547.60298
0,4,1,0,0,0,0,1,0,0,0,0,7955.214057
0,4,1,0,1,0,0,1,0,0,0,0,7356.356684
0,4,1,0,0,1,0,0,0,0,0,0,15726.06708
0,4,1,0,1,1,0,0,0,0,0,0,14448.42471
0,6,1,1,0,0,0,0,0,0,0,0,13035.42797
0,6,1,1,1,0,0,0,0,0,0,0,12259.61207
0,6,1,1,0,0,0,1,0,0,0,0,6345.861793
0,6,1,1,1,0,0,1,0,0,0,0,6080.499622
0,6,1,1,0,1,0,0,0,0,0,0,11643.76927
0,6,1,1,1,1,0,0,0,0,0,0,10971.38726
0,6,1,1,0,0,0,0,0,0,0,1,11112.79081
0,6,1,1,1,0,0,0,0,0,0,1,10440.43988
0,6,1,1,0,0,0,1,0,0,0,1,6067.573661
0,6,1,1,1,0,0,1,0,0,0,1,5802.47338
0,6,1,1,0,1,0,0,0,0,0,1,10572.57307
0,6,1,1,1,1,0,0,0,0,0,1,9898.811906
0,6,1,1,0,0,0,0,0,0,1,0,11782.13676
0,6,1,1,1,0,0,0,0,0,1,0,11006.32086
0,6,1,1,0,0,0,1,0,0,1,0,5092.57058
0,6,1,1,1,0,0,1,0,0,1,0,4827.208409
0,6,1,1,0,1,0,0,0,0,1,0,10390.47806
0,6,1,1,1,1,0,0,0,0,1,0,9718.096051
0,6,1,1,0,0,0,0,0,0,1,1,10689.1929
0,6,1,1,1,0,0,0,0,0,1,1,10016.84196
0,6,1,1,0,0,0,1,0,0,1,1,5643.975748
0,6,1,1,1,0,0,1,0,0,1,1,5378.875466
0,6,1,1,0,1,0,0,0,0,1,1,10148.97516
0,6,1,1,1,1,0,0,0,0,1,1,9475.213993
0,3,0,0,1,0,0,0,0,0,0,0,8597.446792
0,3,0,0,1,0,1,0,0,0,0,0,7497.868417
0,3,0,1,1,0,0,0,0,0,0,0,8291.395704
0,3,0,1,1,0,1,0,0,0,0,0,7160.302916
0,3,0,0,1,0,0,1,0,0,0,0,3736.699396
0,3,0,0,1,0,1,1,0,0,0,0,3413.551541
0,3,0,1,1,0,0,1,0,0,0,0,3644.528098
0,3,0,1,1,0,1,1,0,0,0,0,3310.854587
0,3,0,0,1,1,0,0,0,0,0,0,7387.421881
0,3,0,0,1,1,1,0,0,0,0,0,6425.502426
0,3,0,1,1,1,0,0,0,0,0,0,7116.047913
0,3,0,1,1,1,1,0,0,0,0,0,6123.824221
0,3,0,0,1,0,0,0,0,0,0,1,7112.6859
0,3,0,0,1,0,1,0,0,0,0,1,6166.491217
0,3,0,1,1,0,0,0,0,0,0,1,6846.0566
0,3,0,1,1,0,1,0,0,0,0,1,5879.494036
0,3,0,0,1,0,0,1,0,0,0,1,3457.128417
0,3,0,0,1,0,1,1,0,0,0,1,3133.193636
0,3,0,1,1,0,0,1,0,0,0,1,3364.890046
0,3,0,1,1,0,1,1,0,0,0,1,3030.229213
0,3,0,0,1,1,0,0,0,0,0,1,6302.399711
0,3,0,0,1,1,1,0,0,0,0,1,5329.82083
0,3,0,1,1,1,0,0,0,0,0,1,6028.650987
0,3,0,1,1,1,1,0,0,0,0,1,5023.646244
0,3,0,0,1,0,0,0,0,0,1,0,7930.372436
0,3,0,0,1,0,1,0,0,0,1,0,6830.794062
0,3,0,1,1,0,0,0,0,0,1,0,7624.321348
0,3,0,1,1,0,1,0,0,0,1,0,6493.228561
0,3,0,0,1,0,0,1,0,0,1,0,3069.625041
0,3,0,0,1,0,1,1,0,0,1,0,2746.477186
0,3,0,1,1,0,0,1,0,0,1,0,2977.453743
0,3,0,1,1,0,1,1,0,0,1,0,2643.780232
0,3,0,0,1,1,0,0,0,0,1,0,6720.347525
0,3,0,0,1,1,1,0,0,0,1,0,5758.428071
0,3,0,1,1,1,0,0,0,0,1,0,6448.973558
0,3,0,1,1,1,1,0,0,0,1,0,5456.749865
0,3,0,0,1,0,0,0,0,0,1,1,7112.6859
0,3,0,0,1,0,1,0,0,0,1,1,6166.491217
0,3,0,1,1,0,0,0,0,0,1,1,6846.0566
0,3,0,1,1,0,1,0,0,0,1,1,5879.494036
0,3,0,0,1,0,0,1,0,0,1,1,3457.128417
0,3,0,0,1,0,1,1,0,0,1,1,3133.193636
0,3,0,1,1,0,0,1,0,0,1,1,3364.890046
0,3,0,1,1,0,1,1,0,0,1,1,3030.229213
0,3,0,0,1,1,0,0,0,0,1,1,6302.399711
0,3,0,0,1,1,1,0,0,0,1,1,5329.82083
0,3,0,1,1,1,0,0,0,0,1,1,6028.650987
0,3,0,1,1,1,1,0,0,0,1,1,5023.646244
0,3,0,1,1,0,0,0,0,0,0,0,25044.39394
0,3,0,1,1,0,1,0,0,0,0,0,18816.56347
0,3,0,1,1,0,0,1,0,0,0,0,11974.68451
0,3,0,1,1,0,1,1,0,0,0,0,9557.453928
0,3,0,1,1,1,0,0,0,0,0,0,22277.08252
0,3,0,1,1,1,1,0,0,0,0,0,17188.42372
0,3,0,1,1,0,0,0,0,0,0,1,21765.17263
0,3,0,1,1,0,1,0,0,0,0,1,16676.82653
0,3,0,1,1,0,0,1,0,0,0,1,11699.01679
0,3,0,1,1,0,1,1,0,0,0,1,9281.843438
0,3,0,1,1,1,0,0,0,0,0,1,21221.49138
0,3,0,1,1,1,1,0,0,0,0,1,16127.2306
0,3,0,1,1,0,0,0,0,0,1,0,23352.82117
0,3,0,1,1,0,1,0,0,0,1,0,17124.9907
0,3,0,1,1,0,0,1,0,0,1,0,10283.11174
0,3,0,1,1,0,1,1,0,0,1,0,7865.88116
0,3,0,1,1,1,0,0,0,0,1,0,20585.50975
0,3,0,1,1,1,1,0,0,0,1,0,15496.85095
0,3,0,1,1,0,0,0,0,0,1,1,20903.29316
0,3,0,1,1,0,1,0,0,0,1,1,15814.94706
0,3,0,1,1,0,0,1,0,0,1,1,10837.13732
0,3,0,1,1,0,1,1,0,0,1,1,8419.963969
0,3,0,1,1,1,0,0,0,0,1,1,20359.61191
0,3,0,1,1,1,1,0,0,0,1,1,15265.35114
0,2,0,0,1,0,0,0,0,0,0,0,14935.86684
0,2,0,0,1,0,1,0,0,0,0,0,12097.36321
0,2,0,1,1,0,0,0,0,0,0,0,14245.93698
0,2,0,1,1,0,1,0,0,0,0,0,11360.60104
0,2,0,0,1,0,0,1,0,0,0,0,6869.883506
0,2,0,0,1,0,1,1,0,0,0,0,6014.848799
0,2,0,1,1,0,0,1,0,0,0,0,6660.397538
0,2,0,1,1,0,1,1,0,0,0,0,5801.514996
0,2,0,0,1,1,0,0,0,0,0,0,13163.67799
0,2,0,0,1,1,1,0,0,0,0,0,10633.79692
0,2,0,1,1,1,0,0,0,0,0,0,12542.93915
0,2,0,1,1,1,1,0,0,0,0,0,9983.937567
0,2,0,0,1,0,0,0,0,0,0,1,12983.56382
0,2,0,0,1,0,1,0,0,0,0,1,10465.08623
0,2,0,1,1,0,0,0,0,0,0,1,12363.71952
0,2,0,1,1,0,1,0,0,0,0,1,9818.49143
0,2,0,0,1,0,0,1,0,0,0,1,6542.327562
0,2,0,0,1,0,1,1,0,0,0,1,5686.568165
0,2,0,1,1,0,0,1,0,0,0,1,6332.717106
0,2,0,1,1,0,1,1,0,0,0,1,5472.447031
0,2,0,0,1,1,0,0,0,0,0,1,11931.33536
0,2,0,0,1,1,1,0,0,0,0,1,9386.63185
0,2,0,1,1,1,0,0,0,0,0,1,11307.86035
0,2,0,1,1,1,1,0,0,0,0,1,8730.207176
0,2,0,0,1,0,0,0,0,0,1,0,13558.83915
0,2,0,0,1,0,1,0,0,0,1,0,10720.33553
0,2,0,1,1,0,0,0,0,0,1,0,12868.90929
0,2,0,1,1,0,1,0,0,0,1,0,9983.573349
0,2,0,0,1,0,0,1,0,0,1,0,5492.855819
0,2,0,0,1,0,1,1,0,0,1,0,4637.821113
0,2,0,1,1,0,0,1,0,0,1,0,5283.369851
0,2,0,1,1,0,1,1,0,0,1,0,4424.48731
0,2,0,0,1,1,0,0,0,0,1,0,11786.6503
0,2,0,0,1,1,1,0,0,0,1,0,9256.769234
0,2,0,1,1,1,0,0,0,0,1,0,11165.91146
0,2,0,1,1,1,1,0,0,0,1,0,8606.909881
0,2,0,0,1,0,0,0,0,0,1,1,12537.60568
0,2,0,0,1,0,1,0,0,0,1,1,10019.12809
0,2,0,1,1,0,0,0,0,0,1,1,11917.76138
0,2,0,1,1,0,1,0,0,0,1,1,9372.53329
0,2,0,0,1,0,0,1,0,0,1,1,6096.369422
0,2,0,0,1,0,1,1,0,0,1,1,5240.610025
0,2,0,1,1,0,0,1,0,0,1,1,5886.758966
0,2,0,1,1,0,1,1,0,0,1,1,5026.488891
0,2,0,0,1,1,0,0,0,0,1,1,11485.37722
0,2,0,0,1,1,1,0,0,0,1,1,8940.67371
0,2,0,1,1,1,0,0,0,0,1,1,10861.90221
0,2,0,1,1,1,1,0,0,0,1,1,8284.249036
0,7,1,0,1,0,0,0,0,0,0,0,5042.092913
0,7,1,0,1,0,0,1,0,0,0,0,3078.188323
0,2,0,0,1,0,0,0,0,0,0,0,14558.50233
0,2,0,0,1,0,1,0,0,0,0,0,11050.79999
0,2,0,1,1,0,0,0,0,0,0,0,14315.68612
0,2,0,1,1,0,1,0,0,0,0,0,10771.9891
0,2,0,0,1,0,0,1,0,0,0,0,6414.68622
0,2,0,0,1,0,1,1,0,0,0,0,5290.024401
0,2,0,1,1,0,0,1,0,0,0,0,6336.803552
0,2,0,1,1,0,1,1,0,0,0,0,5199.237845
0,2,0,0,1,1,0,0,0,0,0,0,11900.23482
0,2,0,0,1,1,1,0,0,0,0,0,9347.572354
0,2,0,1,1,1,0,0,0,0,0,0,11723.29684
0,2,0,1,1,1,1,0,0,0,0,0,9141.831666
0,2,0,0,1,0,0,0,0,0,0,1,11330.76289
0,2,0,0,1,0,1,0,0,0,0,1,8775.86782
0,2,0,1,1,0,0,0,0,0,0,1,11153.80502
0,2,0,1,1,0,1,0,0,0,0,1,8569.58875
0,2,0,0,1,0,0,1,0,0,0,1,6200.895966
0,2,0,0,1,0,1,1,0,0,0,1,5075.908441
0,2,0,1,1,0,0,1,0,0,0,1,6123.008
0,2,0,1,1,0,1,1,0,0,0,1,4985.055247
0,2,0,0,1,1,0,0,0,0,0,1,11040.26713
0,2,0,0,1,1,1,0,0,0,0,1,8480.143609
0,2,0,1,1,1,0,0,0,0,0,1,10862.98558
0,2,0,1,1,1,1,0,0,0,0,1,8273.453877
0,2,0,0,1,0,0,0,0,0,1,0,12898.16713
0,2,0,0,1,0,1,0,0,0,1,0,9390.464786
0,2,0,1,1,0,0,0,0,0,1,0,12655.35092
0,2,0,1,1,0,1,0,0,0,1,0,9111.653898
0,2,0,0,1,0,0,1,0,0,1,0,4754.351014
0,2,0,0,1,0,1,1,0,0,1,0,3629.689194
0,2,0,1,1,0,0,1,0,0,1,0,4676.468345
0,2,0,1,1,0,1,1,0,0,1,0,3538.902638
0,2,0,0,1,1,0,0,0,0,1,0,10239.89962
0,2,0,0,1,1,1,0,0,0,1,0,7687.237148
0,2,0,1,1,1,0,0,0,0,1,0,10062.96164
0,2,0,1,1,1,1,0,0,0,1,0,7481.496459
0,2,0,0,1,0,0,0,0,0,1,1,10358.88022
0,2,0,0,1,0,1,0,0,0,1,1,7803.985149
0,2,0,1,1,0,0,0,0,0,1,1,10181.92235
0,2,0,1,1,0,1,0,0,0,1,1,7597.706079
0,2,0,0,1,0,0,1,0,0,1,1,5229.013295
0,2,0,0,1,0,1,1,0,0,1,1,4104.02577
0,2,0,1,1,0,0,1,0,0,1,1,5151.125329
0,2,0,1,1,0,1,1,0,0,1,1,4013.172576
0,2,0,0,1,1,0,0,0,0,1,1,10068.38446
0,2,0,0,1,1,1,0,0,0,1,1,7508.260937
0,2,0,1,1,1,0,0,0,0,1,1,9891.102908
0,2,0,1,1,1,1,0,0,0,1,1,7301.571206
0,5,1,0,1,0,0,0,0,0,0,0,15457.4756
0,5,1,1,1,0,0,0,0,0,0,0,15105.37985
0,5,1,0,1,0,0,1,0,0,0,0,5712.90212
0,5,1,1,1,0,0,1,0,0,0,0,5618.873387
0,5,1,0,1,1,0,0,0,0,0,0,10950.58956
0,5,1,1,1,1,0,0,0,0,0,0,10725.83274
0,5,1,0,1,0,0,0,0,0,0,1,11615.86698
0,5,1,1,1,0,0,0,0,0,0,1,11332.4305
0,5,1,0,1,0,0,1,0,0,0,1,5425.113581
0,5,1,1,1,0,0,1,0,0,0,1,5331.000019
0,5,1,0,1,1,0,0,0,0,0,1,9834.427816
0,5,1,1,1,1,0,0,0,0,0,1,9608.423188
0,5,1,0,1,0,0,0,0,0,1,0,15135.88328
0,5,1,1,1,0,0,0,0,0,1,0,14783.78753
0,5,1,0,1,0,0,1,0,0,1,0,5391.3098
0,5,1,1,1,0,0,1,0,0,1,0,5297.281067
0,5,1,0,1,1,0,0,0,0,1,0,10628.99724
0,5,1,1,1,1,0,0,0,0,1,0,10404.24042
0,5,1,0,1,0,0,0,0,0,1,1,11615.86698
0,5,1,1,1,0,0,0,0,0,1,1,11332.4305
0,5,1,0,1,0,0,1,0,0,1,1,5425.113581
0,5,1,1,1,0,0,1,0,0,1,1,5331.000019
0,5,1,0,1,1,0,0,0,0,1,1,9834.427816
0,5,1,1,1,1,0,0,0,0,1,1,9608.423188
0,2,0,0,1,0,0,0,0,0,0,0,38875.4595
0,2,0,0,1,0,1,0,0,0,0,0,33395.91973
0,2,0,1,1,0,0,0,0,0,0,0,38488.37729
0,2,0,1,1,0,1,0,0,0,0,0,32980.08862
0,2,0,0,1,0,0,1,0,0,0,0,15267.26517
0,2,0,0,1,0,1,1,0,0,0,0,13540.41946
0,2,0,1,1,0,0,1,0,0,0,0,15142.81861
0,2,0,1,1,0,1,1,0,0,0,0,13411.52492
0,2,0,0,1,1,0,0,0,0,0,0,29805.37893
0,2,0,0,1,1,1,0,0,0,0,0,25904.62067
0,2,0,1,1,1,0,0,0,0,0,0,29523.18468
0,2,0,1,1,1,1,0,0,0,0,0,25614.82934
0,2,0,0,1,0,0,0,0,0,0,1,29290.23521
0,2,0,0,1,0,1,0,0,0,0,1,25389.29165
0,2,0,1,1,0,0,0,0,0,0,1,29008.02449
0,2,0,1,1,0,1,0,0,0,0,1,25099.48866
0,2,0,0,1,0,0,1,0,0,0,1,14980.49181
0,2,0,0,1,0,1,1,0,0,0,1,13253.68608
0,2,0,1,1,0,0,1,0,0,0,1,14856.04739
0,2,0,1,1,0,1,1,0,0,0,1,13124.79501
0,2,0,0,1,1,0,0,0,0,0,1,28751.67857
0,2,0,0,1,1,1,0,0,0,0,1,24849.14144
0,2,0,1,1,1,0,0,0,0,0,1,28469.37496
0,2,0,1,1,1,1,0,0,0,0,1,24559.18871
0,2,0,0,1,0,0,0,0,0,1,0,38234.7216
0,2,0,0,1,0,1,0,0,0,1,0,32755.18183
0,2,0,1,1,0,0,0,0,0,1,0,37847.63939
0,2,0,1,1,0,1,0,0,0,1,0,32339.35072
0,2,0,0,1,0,0,1,0,0,1,0,14626.52727
